doc_id,text,class,h1,h2,h3,h4,h5
doc42,"(20) [p] In order to ensure compliance with the provisions of the U.S. Children's Online Privacy Protection Act and other data protection laws around the world aimed at protecting children, children under the age of thirteen (13) are not permitted to access or use TapMango Applications, and children under the age of thirteen (13) should not provide any personal information to TapMango. You may reside in a country where local laws fix the digital age of consent to be older than 13. You may only use TapMango if you have reached this age of consent, in accordance with applicable local laws. If you do not meet the digital age of consent of your country, you must immediately cease using TapMango Services.",CHILDREN,Privacy Policy,,7. Not for Children under Thirteen,,
doc42,"(21) [p] A cookie will be used here to mean a Web cookie, being a small text file stored on your computer hard drive, or a token or “mobile cookie” placed in the TapMango app’s local storage, in order to tailor the environment based on your preferences, and track user behavior. This unique code identifies your device to TapMango. Since cookies are only text files, they cannot run on your device, search your device for other information or transmit any information to anyone.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(22) [p] Most web browsers can either alert you to the use of cookies or refuse to accept cookies entirely. You should be aware that if you elect not to accept cookies, some parts of the TapMango Website may not function properly.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(23) [p] TapMango uses the following types of cookies for the purposes set out below:,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(24) [p] Type of Cookies,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(25) [p] Purpose,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(26) [p] Essential Cookies,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(27) [p] These cookies are essential to provide you with TapMango Services. For example, they allow you to log in to our Website or app and help the content of the pages you request load quickly.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(28) [p] Functionality Cookies,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(29) [p] These cookies allow our Website and/or app to remember choices you make when you use the TapMango Application, such as remembering your login details. The purpose of these cookies is to provide you with a more personal experience and to avoid you having to re-login every time you visit us or navigate within the Application.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(30) [p] Analytics and Performance Cookies,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(31) [p] These cookies are used to collect information about traffic and how TapMango Services are being used. The information gathered does not identify any individual visitor. The information is aggregated and anonymous. It includes the number of visitors, the websites that referred them, the TapMango pages visited, what time of day they visited, etc. We use this information to help improve TapMango Services, to gather broad demographic information and to monitor the level of activity on the TapMango Website and app. We use Google Analytics and other third party analytics services for this purpose to capture page and screen views.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(32) [p] You can prevent the use of Google Analytics relating to your use of TapMango Services by downloading and installing the browser plugin available via this link: http://tools.google.com/dlpage/gaoptout?hl=en-GB.,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,(33) [p] Social Media Cookies,COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(34) [p] These cookies are used when you share information using a social media sharing button or “like” button on our app and/or Website or you link your account or engage with our content on or through a social networking website such as Facebook, Twitter, or Google+. The social network will record that you have done this.",COOKIES_AND_TRACKING_TECHNOLOGY,Privacy Policy,,8. Cookies and Usage Tracking,,
doc42,"(36) [p] We will retain your information as long as you have a TapMango account, to permit us to use it for the purposes that we have identified in this Privacy Policy. However, TapMango has implemented retention schedules to avoid indefinitely storing personal information associated with an inactive account.",UNKNOWN,Privacy Policy,,9. How Long is my Personal Information Retained?,,
doc42,"(37) [p] Personal information this is no longer required for administrative or business purposes, and that does not need to be archived by TapMango, will be overwritten or scrambled such that it no longer identifies the TapMango user. Keep in mind however that third parties who store data on our behalf have their own retention rules.",UNKNOWN,Privacy Policy,,9. How Long is my Personal Information Retained?,,
doc42,"(38) [p] EU data subjects permanently residing in the European Union may have supplementary statutory rights with respect to their personal data as outlined in the General Data Protection Regulation EU/2016/679. This includes the right to access their personal data, have it deleted, have it corrected, or object to/restrict processing of such data. If you would like to make such a request, please e-mail privacy@tapmango.com (Attn: Privacy Officer). In the context of a request for erasure, TapMango will scramble or pseudonymize the data subject’s information to make it anonymous.",JURISDICTION,Privacy Policy,,10. GDPR Compliance at TapMango,,
doc42,"(39) [p] TapMango has required our service providers who we entrust with TapMango user data to commit in writing to the continued protection of such data as a data processor. If at any time in the future we plan to share personal data with additional third parties to deliver TapMango Services, we will ensure that they too maintain a high standard of care for such data.",THIRDPARTY_INFORMATION_SHARING,Privacy Policy,,10. GDPR Compliance at TapMango,,
doc42,"(40) [p] TapMango is a Canadian organization. Canada was the first country outside of Europe deemed adequate by the EU Commission in 2001, under the EU Data Protection Directive 95/46/EC (the GDPR’s predecessor). An adequacy finding allows the flow of data from the EU to Canada as a trusted country in data protection.",UNKNOWN,Privacy Policy,,10. GDPR Compliance at TapMango,,
doc42,"(41) [p] TapMango uses data hosting providers who have made GDPR commitments of their own. Where data is stored in the U.S. by TapMango’s service providers, these entities comply with the EU-U.S. Privacy Shield Framework as set forth by the U.S. Department of Commerce regarding the processing of personal data transferred from the EU to the United States. To learn more about the Privacy Shield program or the Privacy Shield Principles, please visit www.privacyshield.gov.",JURISDICTION,Privacy Policy,,10. GDPR Compliance at TapMango,,
doc42,"(44) [p] We may offer links from our Applications to the sites or apps of our service providers, affiliates or unrelated companies that may be of interest to you. TapMango makes no representations as to such third parties’ practices for dealing with your personal information.",UNKNOWN,Privacy Policy,,11. External Links and TapMango Social Media,,
doc42,(45) [p] TapMango’s use of social media serves as an extension of our presence on the Internet. Social media account(s) are public and are not hosted on TapMango’s servers. Users who choose to interact with TapMango via social media should read the terms of service and privacy policies of these third party services/platforms.,UNKNOWN,Privacy Policy,,11. External Links and TapMango Social Media,,
doc42,"(46) [p] This Privacy Policy only applies to the TapMango Applications and does not govern the activities of third parties. We recommend that you check the privacy policies of any apps, sites or platforms you associate with before sharing your personal information with such third parties.",UNKNOWN,Privacy Policy,,11. External Links and TapMango Social Media,,
doc42,"(47) [p] We may change this Privacy Policy from time to time in order to better reflect our current data handling practices. Thus, we encourage you to review this Privacy Policy frequently! The “Last Updated” date at the top of this Privacy Policy indicates when changes to this policy were published and thus in force. Your continued use of our Services following the posting of any changes to this Privacy Policy means you accept such changes.",UPDATES_AND_NOTIFICATIONS,Privacy Policy,,12. Changes to this Privacy Policy,,
doc42,"(48) [ul] 
 |
 |
 |
 

  TapMango Inc., 5775 Yonge Street, Suite 1801, Toronto, Ontario, M2M 4J1, Canada
 

  |
 |
 |
 |
 |
  +1-855-208-0020
  |
 |
 |
 |
 |
 |support@tapmango.com|
 |
 |
 |
 |
 |",CONTACT,Privacy Policy,,Contact Us,,
doc43,"(1) [p] Our site uses secure forms in which you give us contact information (your name, business address, telephone number, and email address) so you can submit applications, place orders, request information and support, and make product suggestions. If you choose to order from us using a credit card, we will collect your credit card number and expiration date. If you contact us for support, we may keep an internal record of what support was given. We use your customer information only when it will be important for us to contact you regarding functionality changes to our products, our web site, and special offers we think you'll find valuable. If we present a co-branded offer with our partners or affiliates, it will be clear at the point of collection who is collecting the information and whose privacy statement applies.
  
  We may use third-party advertising companies to serve ads on our behalf. These companies may employ cookies and action tags (also known as single pixel gifs or web beacons) to measure advertising effectiveness. Any information that these third parties collect via cookies and action tags is completely anonymous.
  
  We use information gathered about you from our site statistics (for example your IP address) to help diagnose problems with our server, and to administer our Web site. We also gather broad demographic information from this data to help us improve our site and make your browsing and purchasing experience more enjoyable. This is not linked to any personally identifiable information, except as necessary to prevent fraud or abuse on our system.
  
  This site also contains links to other sites. Unfortunately TheGiftCardCafe.com is not responsible for the privacy practices or the content of such Web sites.",PERSONAL_DATA_WE_COLLECT,,,We Respect Your Privacy!,,
doc43,"(1) [p] Our site uses secure forms in which you give us contact information (your name, business address, telephone number, and email address) so you can submit applications, place orders, request information and support, and make product suggestions. If you choose to order from us using a credit card, we will collect your credit card number and expiration date. If you contact us for support, we may keep an internal record of what support was given. We use your customer information only when it will be important for us to contact you regarding functionality changes to our products, our web site, and special offers we think you'll find valuable. If we present a co-branded offer with our partners or affiliates, it will be clear at the point of collection who is collecting the information and whose privacy statement applies.
  
  We may use third-party advertising companies to serve ads on our behalf. These companies may employ cookies and action tags (also known as single pixel gifs or web beacons) to measure advertising effectiveness. Any information that these third parties collect via cookies and action tags is completely anonymous.
  
  We use information gathered about you from our site statistics (for example your IP address) to help diagnose problems with our server, and to administer our Web site. We also gather broad demographic information from this data to help us improve our site and make your browsing and purchasing experience more enjoyable. This is not linked to any personally identifiable information, except as necessary to prevent fraud or abuse on our system.
  
  This site also contains links to other sites. Unfortunately TheGiftCardCafe.com is not responsible for the privacy practices or the content of such Web sites.",HOW_WE_COLLECT_PERSONAL_DATA,,,We Respect Your Privacy!,,
doc43,"(1) [p] Our site uses secure forms in which you give us contact information (your name, business address, telephone number, and email address) so you can submit applications, place orders, request information and support, and make product suggestions. If you choose to order from us using a credit card, we will collect your credit card number and expiration date. If you contact us for support, we may keep an internal record of what support was given. We use your customer information only when it will be important for us to contact you regarding functionality changes to our products, our web site, and special offers we think you'll find valuable. If we present a co-branded offer with our partners or affiliates, it will be clear at the point of collection who is collecting the information and whose privacy statement applies.
  
  We may use third-party advertising companies to serve ads on our behalf. These companies may employ cookies and action tags (also known as single pixel gifs or web beacons) to measure advertising effectiveness. Any information that these third parties collect via cookies and action tags is completely anonymous.
  
  We use information gathered about you from our site statistics (for example your IP address) to help diagnose problems with our server, and to administer our Web site. We also gather broad demographic information from this data to help us improve our site and make your browsing and purchasing experience more enjoyable. This is not linked to any personally identifiable information, except as necessary to prevent fraud or abuse on our system.
  
  This site also contains links to other sites. Unfortunately TheGiftCardCafe.com is not responsible for the privacy practices or the content of such Web sites.",PERSONAL_DATA_USES,,,We Respect Your Privacy!,,
doc43,"(1) [p] Our site uses secure forms in which you give us contact information (your name, business address, telephone number, and email address) so you can submit applications, place orders, request information and support, and make product suggestions. If you choose to order from us using a credit card, we will collect your credit card number and expiration date. If you contact us for support, we may keep an internal record of what support was given. We use your customer information only when it will be important for us to contact you regarding functionality changes to our products, our web site, and special offers we think you'll find valuable. If we present a co-branded offer with our partners or affiliates, it will be clear at the point of collection who is collecting the information and whose privacy statement applies.
  
  We may use third-party advertising companies to serve ads on our behalf. These companies may employ cookies and action tags (also known as single pixel gifs or web beacons) to measure advertising effectiveness. Any information that these third parties collect via cookies and action tags is completely anonymous.
  
  We use information gathered about you from our site statistics (for example your IP address) to help diagnose problems with our server, and to administer our Web site. We also gather broad demographic information from this data to help us improve our site and make your browsing and purchasing experience more enjoyable. This is not linked to any personally identifiable information, except as necessary to prevent fraud or abuse on our system.
  
  This site also contains links to other sites. Unfortunately TheGiftCardCafe.com is not responsible for the privacy practices or the content of such Web sites.",COOKIES_AND_TRACKING_TECHNOLOGY,,,We Respect Your Privacy!,,
doc43,"(1) [p] Our site uses secure forms in which you give us contact information (your name, business address, telephone number, and email address) so you can submit applications, place orders, request information and support, and make product suggestions. If you choose to order from us using a credit card, we will collect your credit card number and expiration date. If you contact us for support, we may keep an internal record of what support was given. We use your customer information only when it will be important for us to contact you regarding functionality changes to our products, our web site, and special offers we think you'll find valuable. If we present a co-branded offer with our partners or affiliates, it will be clear at the point of collection who is collecting the information and whose privacy statement applies.
  
  We may use third-party advertising companies to serve ads on our behalf. These companies may employ cookies and action tags (also known as single pixel gifs or web beacons) to measure advertising effectiveness. Any information that these third parties collect via cookies and action tags is completely anonymous.
  
  We use information gathered about you from our site statistics (for example your IP address) to help diagnose problems with our server, and to administer our Web site. We also gather broad demographic information from this data to help us improve our site and make your browsing and purchasing experience more enjoyable. This is not linked to any personally identifiable information, except as necessary to prevent fraud or abuse on our system.
  
  This site also contains links to other sites. Unfortunately TheGiftCardCafe.com is not responsible for the privacy practices or the content of such Web sites.",UNKNOWN,,,We Respect Your Privacy!,,
doc43,"(2) [p] This site has security measures in place to protect the loss, misuse and alteration of the information under our control.",SECURITY,,,We Respect Your Privacy!,Security,
doc43,"(3) [p] We use emails or SMS Text to communicate with you, to confirm your placed orders, and to send information that you have requested. We also provide email links and secure contact forms to allow you to contact us directly. We strive to promptly reply to your messages.
  
  The information you send to us may be stored and used to improve this site and our products, or it may be reviewed and discarded. However, your information will only be shared with third parties with your explicit permission.",PERSONAL_DATA_WE_COLLECT,,,We Respect Your Privacy!,Email and SMS Text,
doc43,"(3) [p] We use emails or SMS Text to communicate with you, to confirm your placed orders, and to send information that you have requested. We also provide email links and secure contact forms to allow you to contact us directly. We strive to promptly reply to your messages.
  
  The information you send to us may be stored and used to improve this site and our products, or it may be reviewed and discarded. However, your information will only be shared with third parties with your explicit permission.",HOW_WE_COLLECT_PERSONAL_DATA,,,We Respect Your Privacy!,Email and SMS Text,
doc43,"(3) [p] We use emails or SMS Text to communicate with you, to confirm your placed orders, and to send information that you have requested. We also provide email links and secure contact forms to allow you to contact us directly. We strive to promptly reply to your messages.
  
  The information you send to us may be stored and used to improve this site and our products, or it may be reviewed and discarded. However, your information will only be shared with third parties with your explicit permission.",THIRDPARTY_INFORMATION_SHARING,,,We Respect Your Privacy!,Email and SMS Text,
doc43,"(4) [p] If we make material changes to our information handling practices or other privacy policies, we will post those changes on this privacy statement, or notify you directly via email, at least 30 days prior to their implementation. Minor changes will be immediately effective upon reposting to this privacy statement on the TheGiftCardCafe.com website.",UPDATES_AND_NOTIFICATIONS,,,We Respect Your Privacy!,Changes in Our Practices,
doc43,"(5) [p] If a user elects to use our referral service for informing a friend about our site, we ask the user for the friend's name and email address. We will automatically send the friend a one-time email inviting them to visit our Website. We do not store this information except for the sole purpose of sending this one-time email.",HOW_WE_COLLECT_PERSONAL_DATA,,,We Respect Your Privacy!,Tell-A-Friend,
doc43,"(5) [p] If a user elects to use our referral service for informing a friend about our site, we ask the user for the friend's name and email address. We will automatically send the friend a one-time email inviting them to visit our Website. We do not store this information except for the sole purpose of sending this one-time email.",PERSONAL_DATA_WE_COLLECT,,,We Respect Your Privacy!,Tell-A-Friend,
doc43,"(5) [p] If a user elects to use our referral service for informing a friend about our site, we ask the user for the friend's name and email address. We will automatically send the friend a one-time email inviting them to visit our Website. We do not store this information except for the sole purpose of sending this one-time email.",PERSONAL_DATA_USES,,,We Respect Your Privacy!,Tell-A-Friend,
doc44,"(1) [p] Effective Date: January 1, 2020",LAST_UPDATED_DATE,Legal,,,,
doc44,"(2) [p] This Privacy Policy discloses the privacy practices for the www.totilpay.com site and various related services (together referred to as the “site”). Novo Dia Group, Inc., the provider of the site (referred to as “us” or “we”), is committed to protecting your privacy online. Please read the information below to learn the following regarding your use of this site.",UNKNOWN,Legal,,,,
doc44,"(3) [p] You acknowledge that this Privacy Policy is part of our Site Terms of Use, and by accessing or using our site, you agree to be bound by all of the terms and conditions contained within this Privacy Policy and the Terms of Use. If you do not agree to these terms, please do not access or use this site.",UNKNOWN,Legal,,,,
doc44,"(4) [p] We reserve the right to change this Privacy Policy at any time. Such changes, modifications, additions, or deletions shall be effective immediately upon notice thereof, which may be given by means including, but not limited to, issuing an e-mail to the e-mail address listed by registered users and posting the revised Policy on this page. You acknowledge and agree that it is your responsibility to maintain a valid e-mail address as a registered user, review this site and this Policy periodically, and to be aware of any modifications. Your continued use of the site after such modifications will constitute your: (a) acknowledgment of the modified Policy; and (b) agreement to abide and be bound by the modified Policy.",UPDATES_AND_NOTIFICATIONS,Legal,,,,
doc44,"(5) [p] In order to better provide you with our services, we collect two types of information about our users: Personally Identifiable Information and Non-Personally Identifiable Information. Our primary goal in collecting information from you is to provide you with a smooth, efficient, and customized experience while using our site.",PERSONAL_DATA_WE_COLLECT,Legal,1. Types of Information Collected,,,
doc44,"(6) [p] The Service is not directed to individuals under the age of 13. In the event that Novo Dia Group, Inc. discovers that a child under the age of 13 has provided personally identifiable information to us, we will make efforts to delete the child’s information if required by the Children’s Online Privacy Protection Act. Please see the Federal Trade Commission’s website for (www.ftc.gov) for more information.",CHILDREN,Legal,1. Types of Information Collected,,,
doc44,"(7) [p] Notwithstanding the foregoing, pursuant to 47 U.S.C. Section 230 (d), as amended, we hereby notify you that parental control protections are commercially available to assist you in limiting access to material that is harmful to minors. More information on the availability of such software can be found through publicly available sources. You may wish to contact your internet service provider for more information.",CHILDREN,Legal,1. Types of Information Collected,,,
doc44,"(8) [p] Personally Identifiable Information: This refers to information that lets us know the specifics of who you are. When you engage in certain activities on this site, such as registering for a membership, ordering a product or service, submitting content and/or posting content in discussion forums or other public areas, entering a contest or sweepstakes, filling out a survey, or sending us feedback, we may ask you to provide certain information about yourself by filling out and submitting an online form. It is completely optional for you to elect to engage in these activities; however, we may ask that you provide us personal information, such as your first and last name, e-mail address, username, password, and Merchant Identification Number (MID). Depending upon the activity, some of the information we ask you to provide is identified as mandatory and some as voluntary. If you do not provide the mandatory data with respect to a particular activity, you will not be able to engage in that activity.",UNKNOWN,Legal,1. Types of Information Collected,,,
doc44,"(8) [p] Personally Identifiable Information: This refers to information that lets us know the specifics of who you are. When you engage in certain activities on this site, such as registering for a membership, ordering a product or service, submitting content and/or posting content in discussion forums or other public areas, entering a contest or sweepstakes, filling out a survey, or sending us feedback, we may ask you to provide certain information about yourself by filling out and submitting an online form. It is completely optional for you to elect to engage in these activities; however, we may ask that you provide us personal information, such as your first and last name, e-mail address, username, password, and Merchant Identification Number (MID). Depending upon the activity, some of the information we ask you to provide is identified as mandatory and some as voluntary. If you do not provide the mandatory data with respect to a particular activity, you will not be able to engage in that activity.",HOW_WE_COLLECT_PERSONAL_DATA,Legal,1. Types of Information Collected,,,
doc44,"(8) [p] Personally Identifiable Information: This refers to information that lets us know the specifics of who you are. When you engage in certain activities on this site, such as registering for a membership, ordering a product or service, submitting content and/or posting content in discussion forums or other public areas, entering a contest or sweepstakes, filling out a survey, or sending us feedback, we may ask you to provide certain information about yourself by filling out and submitting an online form. It is completely optional for you to elect to engage in these activities; however, we may ask that you provide us personal information, such as your first and last name, e-mail address, username, password, and Merchant Identification Number (MID). Depending upon the activity, some of the information we ask you to provide is identified as mandatory and some as voluntary. If you do not provide the mandatory data with respect to a particular activity, you will not be able to engage in that activity.",PERSONAL_DATA_WE_COLLECT,Legal,1. Types of Information Collected,,,
doc44,"(9) [p] Non-Personally Identifiable Information: This refers to information that does not by itself identify a specific individual. We gather certain information about you based upon where you visit on our site in several ways. This information is compiled and analyzed on both a personal and an aggregated basis. This information may include the Web site’s Uniform Resource Locator (“URL”) that you just came from, which URL you next go to, what browser you are using, and your Internet Protocol (“IP”) address. A URL is the global address of documents and other resources on the World Wide Web. An IP address is an identifier for a computer or device on a Transmission Control Protocol/Internet Protocol (“TCP/IP”) network, such as the World Wide Web. Networks like the Web use the TCP/IP protocol to route information based on the IP address of the destination. In other words, an IP address is a number that is automatically assigned to your computer whenever you are surfing the web, allowing web servers to locate and identify your computer. Computers require IP addresses in order for users to communicate on the Internet.",UNKNOWN,Legal,1. Types of Information Collected,,,
doc44,"(9) [p] Non-Personally Identifiable Information: This refers to information that does not by itself identify a specific individual. We gather certain information about you based upon where you visit on our site in several ways. This information is compiled and analyzed on both a personal and an aggregated basis. This information may include the Web site’s Uniform Resource Locator (“URL”) that you just came from, which URL you next go to, what browser you are using, and your Internet Protocol (“IP”) address. A URL is the global address of documents and other resources on the World Wide Web. An IP address is an identifier for a computer or device on a Transmission Control Protocol/Internet Protocol (“TCP/IP”) network, such as the World Wide Web. Networks like the Web use the TCP/IP protocol to route information based on the IP address of the destination. In other words, an IP address is a number that is automatically assigned to your computer whenever you are surfing the web, allowing web servers to locate and identify your computer. Computers require IP addresses in order for users to communicate on the Internet.",HOW_WE_COLLECT_PERSONAL_DATA,Legal,1. Types of Information Collected,,,
doc44,"(9) [p] Non-Personally Identifiable Information: This refers to information that does not by itself identify a specific individual. We gather certain information about you based upon where you visit on our site in several ways. This information is compiled and analyzed on both a personal and an aggregated basis. This information may include the Web site’s Uniform Resource Locator (“URL”) that you just came from, which URL you next go to, what browser you are using, and your Internet Protocol (“IP”) address. A URL is the global address of documents and other resources on the World Wide Web. An IP address is an identifier for a computer or device on a Transmission Control Protocol/Internet Protocol (“TCP/IP”) network, such as the World Wide Web. Networks like the Web use the TCP/IP protocol to route information based on the IP address of the destination. In other words, an IP address is a number that is automatically assigned to your computer whenever you are surfing the web, allowing web servers to locate and identify your computer. Computers require IP addresses in order for users to communicate on the Internet.",PERSONAL_DATA_WE_COLLECT,Legal,1. Types of Information Collected,,,
doc44,"(10) [p] We do not collect any Personally Identifiable Information about you unless you voluntarily provide it to us. You provide certain Personally Identifiable Information to us when you (a) register for our services and register your e-mail address with us; (b) enter sweepstakes or contests sponsored by us or one of our partners; (c) sign up for special offers from selected third parties; or (d) send e-mail messages, submit forms or transmit other information by telephone or letter. We may also collect information from you at other points on our site that state that such information is being collected.",HOW_WE_COLLECT_PERSONAL_DATA,Legal,2. Collection Methods and Use of Information,,,
doc44,"(11) [p] In addition, we may also collect, or our third party ad server and/or content server may collect, certain Non-Personally Identifiable Information. This information is ultimately stored in the form of store categories, and, in some cases, specific URLs. We use your IP address to diagnose problems with our servers, software, to administer our site and to gather demographic information. Our third party ad servers will also provide us with summary, but not individual, reports that will tell us how many ads were presented and clicked upon at our site.",HOW_WE_COLLECT_PERSONAL_DATA,Legal,2. Collection Methods and Use of Information,,,
doc44,"(12) [p] We will primarily use your Personally Identifiable Information to provide our services to you, as required by our agreements with you. We will also use Personally Identifiable Information to enhance the operation of our site, fill orders, improve our marketing and promotional efforts, statistically analyze site use, improve our product and service offerings, and customize our site’s content, layout, and services. We may use Personally Identifiable Information to deliver information to you and to contact you regarding administrative notices. We may also use Personally Identifiable Information to resolve disputes, troubleshoot problems, and enforce our agreements with you, including our Site Terms of Use, and this Privacy Policy.",PERSONAL_DATA_USES,Legal,2. Collection Methods and Use of Information,,,
doc44,"(13) [p] We do not sell, trade, or rent your Personally Identifiable Information to others. We do provide some of our services through contractual arrangements with affiliates, services providers, partners, and other third parties. We and our service partners use your Personally Identifiable Information to operate our sites and to deliver our services. For example, we must release your address information to the delivery service to deliver the equipment necessary to process the transactions. Additionally, we may make the e-mail, phone number, and address of a registered merchant available to the public in order to allow the public to locate and contact such registered merchant.",THIRDPARTY_INFORMATION_SHARING,Legal,3. Release of Information,,,
doc44,"(14) [p] We will encourage our service partners to adopt and post privacy policies. However, the use of your Personally Identifiable Information by our service partners is governed by the privacy policies of those service partners, and is not subject to our control.",UNKNOWN,Legal,3. Release of Information,,,
doc44,"(15) [p] Occasionally we may be required by law enforcement or judicial authorities to provide Personally Identifiable Information to the appropriate governmental authorities. We will disclose Personally Identifiable Information upon receipt of a court order, subpoena, or to cooperate with a law enforcement investigation. We fully cooperate with law enforcement agencies in identifying those who use our services for illegal activities. We reserve the right to report to law enforcement agencies any activities that we in good faith believe to be unlawful.",UNKNOWN,Legal,3. Release of Information,,,
doc44,"(16) [p] We may also provide Non-Personally Identifiable Information about our customers’ sales, traffic patterns, and related site information to third party advertisers, but these statistics do not include any Personally Identifiable Information.",THIRDPARTY_INFORMATION_SHARING,Legal,3. Release of Information,,,
doc44,(17) [p] We believe you should have the ability to access and edit the Personally Identifiable Information that you have provided to us. You may change any of your Personally Identifiable Information in your account online at any time by linking to your account in accordance with instructions posted elsewhere on this site. You may also access and correct your personal information and privacy preferences by writing us at support@novodiagroup.com.,PERSONAL_DATA_RIGHTS,Legal,4. Updating and Correcting Information,,,
doc44,"(18) [p] Please include your name, address, and/or e-mail address when you contact us.",PERSONAL_DATA_RIGHTS,Legal,4. Updating and Correcting Information,,,
doc44,"(19) [p] We encourage you to promptly update your Personally Identifiable Information if it changes. You may ask to have the information on your account deleted or removed; however, because we keep track of past transactions, you cannot delete information associated with past transactions on this site. In addition, it may be impossible to completely delete your information without some residual information due to backups.",PERSONAL_DATA_RIGHTS,Legal,4. Updating and Correcting Information,,,
doc44,"(20) [p] We may, from time to time, send you e-mail regarding our products and services. In addition, if you indicated upon registration that you are interested in receiving offers or information from us and our partners, we may occasionally send you direct mail about products and services that we feel may be of interest to you. Only Novo Dia Group, Inc. (or agents working on behalf of Novo Dia Group, Inc. and under confidentiality agreements) will send you these direct mailings and only if you indicated that you do not object to these offers. If you do not want to receive such mailings, simply tell us when you give us your personal information, or you can easily edit your account information at any time to no longer receive such informational e-mails, offers, and mailings.",MARKETING_OPT_OUT,Legal,5. User Choices on Collection and Use of Information,,,
doc44,"(21) [p] You also have choices with respect to cookies, as described below. By modifying your browser preferences, you have the choice to accept all cookies, to be notified when a cookie is set, or to reject all cookies. If you choose to reject all cookies some parts of our site may not work properly in your case.",COOKIES_AND_TRACKING_TECHNOLOGY,Legal,5. User Choices on Collection and Use of Information,,,
doc44,"(22) [p] At our site you can be assured that your Personally Identifiable Information is secure, consistent with current industry standards. The importance of security for all Personally Identifiable Information associated with our user is of utmost concern to us. Your Personally Identifiable Information is protected in several ways. Access by you to your Personally Identifiable Information is available through a password and unique customer ID selected by you. This password is encrypted. We recommend that you do not divulge your password to anyone. In addition, your Personally Identifiable Information resides on a secure server that only selected Novo Dia Group, Inc. personnel and contractors have access to via password. We encrypt your Personally Identifiable Information and thereby prevent unauthorized parties from viewing such information when it is transmitted to us.",SECURITY,Legal,6. Security of Information,,,
doc44,"(23) [p] Personal information that you provide that is not Personally Identifiable Information also resides on a secure server and is only accessible via password. Since this information is not accessible from outside Novo Dia Group, Inc. you will not be asked to select a password in order to view or modify such information.",SECURITY,Legal,6. Security of Information,,,
doc44,"(24) [p] In order to most efficiently serve you, order fulfillment is handled by established third party processing agents and distribution institutions. They receive the information needed process and ship your order.",THIRDPARTY_INFORMATION_SHARING,Legal,6. Security of Information,,,
doc44,"(25) [p] Unfortunately, no data transmission over the Internet or any wireless network can be guaranteed to be 100% secure. As a result, while we strive to protect your Personally Identifiable Information, you acknowledge that: (a) there are security and privacy limitations of the Internet which are beyond our control; (b) the security, integrity and privacy of any and all information and data exchanged between you and us through this site cannot be guaranteed; and (c) any such information and data may be viewed or tampered with in transit by a third party.",UNKNOWN,Legal,6. Security of Information,,,
doc44,"(26) [p] When you use our site we will store cookies on your computer in order to facilitate and customize your use of our site. A cookie is a small data text file, which a Web site stores on your computer’s hard drive (if your Web browser permits) that can later be retrieved to identify you to us. Our cookies store randomly assigned user identification numbers, the country where you are located, and your first name to welcome you back to our site. The cookies make your use of the site easier, make the site run more smoothly, and help us to maintain a secure site. You are always free to decline our cookies if your browser permits, but some parts of our site may not work properly in that case.",COOKIES_AND_TRACKING_TECHNOLOGY,Legal,7. Cookies,,,
doc44,"(27) [p] We may use an outside ad serving company to display banner advertisements on our site. As part of their service, they will place a separate cookie on your computer. We will not provide any third-party ad server with any of your Personally Identifiable Information or information about your purchases. We and our third party ad server will collect and use Non-Personally Identifiable Information about you, such as your IP address, browser type, the server your computer is logged onto, the area code and zip code associated with your server and whether you responded to a particular ad. Other advertisers may also place banner ads on our site in the same manner as above, but we will not disclose any Personally Identifiable Information to them.",COOKIES_AND_TRACKING_TECHNOLOGY,Legal,7. Cookies,,,
